algorithm,dataset_type,n,capacity,instance_id,seed,time_nanos,time_millis,memory_bytes,memory_mb,solution_value,optimal_value,optimality_gap,nodes_explored,nodes_pruned,max_queue_size,optimal,capacity_mode
DynamicProgramming,WeaklyCorrelated,500,124131,2192,42,21620777,21.621,524288,0.500,135503,135503,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126294,2193,42,18049281,18.049,513296,0.490,138694,138694,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,128145,2194,42,19105215,19.105,524288,0.500,140204,140204,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,126987,2195,42,21293152,21.293,524288,0.500,140374,140374,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,130975,2196,42,22027398,22.027,1037312,0.989,143436,143436,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,123518,2197,42,21146073,21.146,524288,0.500,136781,136781,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,125517,2198,42,17256248,17.256,513400,0.490,138116,138116,0.000000,0,0,0,true,scaled
DynamicProgramming,WeaklyCorrelated,500,124089,2199,42,17764254,17.764,524288,0.500,136249,136249,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,128564,2200,42,22954454,22.954,524288,0.500,130733,130733,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,119880,2201,42,21612680,21.613,513384,0.490,122071,122071,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123580,2202,42,22799656,22.800,524288,0.500,125719,125719,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,127125,2203,42,24994403,24.994,513392,0.490,129293,129293,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,118228,2204,42,24942390,24.942,524288,0.500,120524,120524,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125534,2205,42,27008943,27.009,524288,0.500,127721,127721,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123720,2206,42,27323521,27.324,513336,0.490,125956,125956,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126405,2207,42,26942838,26.943,524288,0.500,128619,128619,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126565,2208,42,27788624,27.789,524288,0.500,128686,128686,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,128705,2209,42,29826439,29.826,1028160,0.981,130891,130891,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126924,2210,42,23811803,23.812,533736,0.509,129139,129139,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,127790,2211,42,24850588,24.851,524288,0.500,130000,130000,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,121532,2212,42,26108156,26.108,524288,0.500,123610,123610,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,119127,2213,42,25445915,25.446,524288,0.500,121311,121311,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,120567,2214,42,23881023,23.881,524288,0.500,122661,122661,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,130230,2215,42,22971065,22.971,524288,0.500,132355,132355,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,119398,2216,42,27704216,27.704,524288,0.500,121623,121623,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123267,2217,42,25861404,25.861,513384,0.490,125473,125473,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,121943,2218,42,25114362,25.114,524288,0.500,124109,124109,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,120227,2219,42,25712625,25.713,513368,0.490,122552,122552,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,120864,2220,42,24582458,24.582,524288,0.500,123100,123100,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,130523,2221,42,24692868,24.693,526464,0.502,132751,132751,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123976,2222,42,21082744,21.083,524288,0.500,126181,126181,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,119805,2223,42,21680429,21.680,524288,0.500,122046,122046,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123765,2224,42,23587946,23.588,524288,0.500,125936,125936,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126854,2225,42,25419383,25.419,524288,0.500,129004,129004,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,128085,2226,42,26843700,26.844,524288,0.500,130329,130329,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126850,2227,42,27427927,27.428,524288,0.500,129047,129047,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,120940,2228,42,26384426,26.384,524288,0.500,123166,123166,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,124971,2229,42,20505917,20.506,524288,0.500,127184,127184,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,118578,2230,42,21434562,21.435,524288,0.500,120713,120713,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123865,2231,42,25464468,25.464,524288,0.500,126071,126071,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123974,2232,42,29675019,29.675,524288,0.500,126200,126200,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,120968,2233,42,26009243,26.009,524288,0.500,123224,123224,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,130829,2234,42,23227197,23.227,1048576,1.000,133023,133023,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,130704,2235,42,22331528,22.332,1037680,0.990,132925,132925,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,127377,2236,42,22780868,22.781,525736,0.501,129563,129563,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,124745,2237,42,22804531,22.805,524288,0.500,126900,126900,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,124007,2238,42,26491759,26.492,524288,0.500,126132,126132,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126742,2239,42,25063509,25.064,524288,0.500,128947,128947,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125005,2240,42,25631338,25.631,524288,0.500,127176,127176,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,117661,2241,42,25290423,25.290,524288,0.500,119874,119874,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,121228,2242,42,25426272,25.426,524288,0.500,123366,123366,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,128635,2243,42,27762108,27.762,524288,0.500,130769,130769,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,128405,2244,42,22152522,22.153,524288,0.500,130556,130556,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,122273,2245,42,22291127,22.291,524288,0.500,124438,124438,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,124273,2246,42,21927982,21.928,513392,0.490,126429,126429,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,128575,2247,42,22635620,22.636,524288,0.500,130804,130804,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,124137,2248,42,37668643,37.669,513360,0.490,126372,126372,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123533,2249,42,25435581,25.436,524288,0.500,125709,125709,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,120162,2250,42,25328599,25.329,524288,0.500,122407,122407,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125744,2251,42,27724680,27.725,513360,0.490,127937,127937,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123179,2252,42,28710022,28.710,524288,0.500,125291,125291,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,121001,2253,42,33189713,33.190,524288,0.500,123234,123234,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,127468,2254,42,26012111,26.012,513392,0.490,129589,129589,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126131,2255,42,25244971,25.245,524288,0.500,128346,128346,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126405,2256,42,28475484,28.475,513384,0.490,128636,128636,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,122247,2257,42,22465486,22.465,524288,0.500,124505,124505,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,119555,2258,42,20883631,20.884,524288,0.500,121791,121791,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,127046,2259,42,22821407,22.821,513336,0.490,129233,129233,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,122752,2260,42,24466424,24.466,524288,0.500,124916,124916,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,128400,2261,42,24788307,24.788,524288,0.500,130528,130528,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,130538,2262,42,27255167,27.255,1035576,0.988,132680,132680,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,122964,2263,42,21704419,21.704,524288,0.500,125091,125091,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125090,2264,42,22688650,22.689,513392,0.490,127258,127258,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125931,2265,42,23430454,23.430,511536,0.488,128174,128174,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123662,2266,42,28206042,28.206,524288,0.500,125872,125872,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125419,2267,42,22077065,22.077,524288,0.500,127657,127657,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,131131,2268,42,23842474,23.842,1562064,1.490,133287,133287,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,117238,2269,42,24277281,24.277,524288,0.500,119497,119497,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,124320,2270,42,26693983,26.694,513544,0.490,126442,126442,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,131375,2271,42,28045513,28.046,1572864,1.500,133521,133521,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,132461,2272,42,27801358,27.801,1572864,1.500,134610,134610,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125069,2273,42,27260000,27.260,513536,0.490,127252,127252,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,131685,2274,42,27227824,27.228,1572864,1.500,133848,133848,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125703,2275,42,22188470,22.188,513512,0.490,127924,127924,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,124032,2276,42,26888563,26.889,524288,0.500,126198,126198,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125221,2277,42,24222705,24.223,524288,0.500,127411,127411,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123014,2278,42,21947802,21.948,513536,0.490,125257,125257,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,122386,2279,42,23062886,23.063,524288,0.500,124587,124587,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,131742,2280,42,23100113,23.100,1572864,1.500,133940,133940,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123244,2281,42,24451371,24.451,513520,0.490,125398,125398,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123487,2282,42,21023651,21.024,524288,0.500,125623,125623,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,128966,2283,42,23673538,23.674,1029424,0.982,131143,131143,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,128716,2284,42,26451063,26.451,532688,0.508,130886,130886,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,127004,2285,42,22129818,22.130,524288,0.500,129156,129156,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125923,2286,42,22655050,22.655,524288,0.500,128119,128119,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125945,2287,42,27060231,27.060,524288,0.500,128143,128143,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,131825,2288,42,28294084,28.294,1572864,1.500,133905,133905,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125306,2289,42,24432111,24.432,524288,0.500,127513,127513,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,127755,2290,42,23716846,23.717,524288,0.500,130003,130003,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,125469,2291,42,22596927,22.597,524288,0.500,127677,127677,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,123034,2292,42,23271036,23.271,524288,0.500,125263,125263,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126796,2293,42,23093629,23.094,524288,0.500,128942,128942,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126404,2294,42,25383534,25.384,524288,0.500,128627,128627,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,122550,2295,42,22549287,22.549,524288,0.500,124736,124736,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126692,2296,42,23443818,23.444,524288,0.500,128792,128792,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,132266,2297,42,25065382,25.065,1572864,1.500,134500,134500,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,130883,2298,42,24521308,24.521,1048576,1.000,133037,133037,0.000000,0,0,0,true,scaled
DynamicProgramming,StronglyCorrelated,500,126413,2299,42,24309843,24.310,524288,0.500,128609,128609,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,129681,2300,42,15639165,15.639,524288,0.500,219302,219302,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,124039,2301,42,20077573,20.078,524288,0.500,230700,230700,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,119003,2302,42,15179518,15.180,524288,0.500,234564,234564,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,122854,2303,42,16104169,16.104,524288,0.500,234073,234073,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,123071,2304,42,26268591,26.269,524288,0.500,231868,231868,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,122976,2305,42,15012100,15.012,524288,0.500,232583,232583,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,128858,2306,42,16384670,16.385,524288,0.500,221196,221196,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,124190,2307,42,14550071,14.550,524288,0.500,228804,228804,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,125242,2308,42,17032270,17.032,524288,0.500,228227,228227,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,128750,2309,42,19110978,19.111,524288,0.500,223777,223777,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,127128,2310,42,19371835,19.372,524288,0.500,226748,226748,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,122991,2311,42,18736338,18.736,524288,0.500,231674,231674,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,124140,2312,42,19171427,19.171,524288,0.500,228761,228761,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,121434,2313,42,18529832,18.530,524288,0.500,234018,234018,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,128669,2314,42,15935446,15.935,524288,0.500,222759,222759,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,129089,2315,42,16872200,16.872,524288,0.500,219604,219604,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,125681,2316,42,16341654,16.342,524288,0.500,226045,226045,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,129792,2317,42,16902069,16.902,1032712,0.985,218969,218969,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,121993,2318,42,15366988,15.367,529384,0.505,237012,237012,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,128748,2319,42,17755820,17.756,524288,0.500,223031,223031,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,131713,2320,42,17166448,17.166,1572864,1.500,216944,216944,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,128048,2321,42,16530740,16.531,524288,0.500,226744,226744,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,125914,2322,42,15089013,15.089,524288,0.500,226122,226122,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,121552,2323,42,14385064,14.385,524288,0.500,236463,236463,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,127660,2324,42,16750494,16.750,524288,0.500,223695,223695,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,130360,2325,42,21583507,21.584,524288,0.500,216269,216269,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,124582,2326,42,19058749,19.059,524288,0.500,229867,229867,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,124034,2327,42,16598981,16.599,524288,0.500,231563,231563,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,130331,2328,42,17595812,17.596,524288,0.500,216527,216527,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,122093,2329,42,16773084,16.773,524288,0.500,235527,235527,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,122813,2330,42,16388508,16.389,513536,0.490,234630,234630,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,119212,2331,42,15883722,15.884,524288,0.500,237686,237686,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,128130,2332,42,16401357,16.401,524288,0.500,220793,220793,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,122080,2333,42,16961696,16.962,513472,0.490,237284,237284,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,123622,2334,42,15362555,15.363,524288,0.500,229851,229851,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,127712,2335,42,15809685,15.810,1024320,0.977,226709,226709,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,124330,2336,42,15956394,15.956,510760,0.487,227333,227333,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,117687,2337,42,17443471,17.443,497712,0.475,243898,243898,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,122253,2338,42,16096555,16.097,531800,0.507,233588,233588,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,123099,2339,42,16601643,16.602,527672,0.503,232398,232398,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,122133,2340,42,15882534,15.883,520424,0.496,231634,231634,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,131397,2341,42,17867258,17.867,1073512,1.024,218536,218536,0.000000,0,0,0,true,scaled
DynamicProgramming,InverseCorrelated,500,122053,2342,42,17149236,17.149,524288,0.500,236404,236404,0.000000,0,0,0,true,scaled
