instance_id,n,family,capacity_mode,capacity,seed,selected_count,solution_density,residual_capacity,capacity_utilization,last_selected_position,first_skipped_position
1235,100,StronglyCorrelated,fixed,1000,42,13,0.130000,115,0.885000,12,13
1236,100,StronglyCorrelated,fixed,1000,42,13,0.130000,3,0.997000,17,12
1237,100,StronglyCorrelated,fixed,1000,42,14,0.140000,23,0.977000,19,13
1238,100,StronglyCorrelated,fixed,1000,42,9,0.090000,12,0.988000,11,8
1239,100,StronglyCorrelated,fixed,1000,42,12,0.120000,38,0.962000,11,12
1240,100,StronglyCorrelated,fixed,1000,42,12,0.120000,45,0.955000,18,11
1241,100,StronglyCorrelated,fixed,1000,42,11,0.110000,103,0.897000,10,11
1242,100,StronglyCorrelated,fixed,1000,42,14,0.140000,54,0.946000,18,13
1243,100,StronglyCorrelated,fixed,1000,42,12,0.120000,5,0.995000,13,11
1244,100,StronglyCorrelated,fixed,1000,42,17,0.170000,34,0.966000,16,17
1245,100,StronglyCorrelated,fixed,1000,42,15,0.150000,51,0.949000,21,14
1246,100,StronglyCorrelated,fixed,1000,42,13,0.130000,29,0.971000,13,12
1247,100,StronglyCorrelated,fixed,1000,42,11,0.110000,7,0.993000,13,10
1248,100,StronglyCorrelated,fixed,1000,42,13,0.130000,46,0.954000,13,12
1249,100,StronglyCorrelated,fixed,1000,42,13,0.130000,41,0.959000,13,12
1250,100,StronglyCorrelated,fixed,1000,42,11,0.110000,5,0.995000,11,10
1251,100,StronglyCorrelated,fixed,1000,42,13,0.130000,29,0.971000,14,11
1252,100,StronglyCorrelated,fixed,1000,42,12,0.120000,16,0.984000,33,11
1253,100,StronglyCorrelated,fixed,1000,42,15,0.150000,23,0.977000,15,14
1254,100,StronglyCorrelated,fixed,1000,42,14,0.140000,26,0.974000,21,13
1255,100,StronglyCorrelated,fixed,1000,42,13,0.130000,1,0.999000,12,13
1256,100,StronglyCorrelated,fixed,1000,42,15,0.150000,20,0.980000,32,14
1257,100,StronglyCorrelated,fixed,1000,42,11,0.110000,5,0.995000,10,11
1258,100,StronglyCorrelated,fixed,1000,42,9,0.090000,87,0.913000,9,8
1259,100,StronglyCorrelated,fixed,1000,42,16,0.160000,35,0.965000,32,15
1260,100,StronglyCorrelated,fixed,1000,42,13,0.130000,47,0.953000,26,12
1261,100,StronglyCorrelated,fixed,1000,42,11,0.110000,35,0.965000,10,11
1262,100,StronglyCorrelated,fixed,1000,42,13,0.130000,7,0.993000,15,12
1263,100,StronglyCorrelated,fixed,1000,42,11,0.110000,114,0.886000,11,10
1264,100,StronglyCorrelated,fixed,1000,42,10,0.100000,34,0.966000,9,10
1265,100,StronglyCorrelated,fixed,1000,42,11,0.110000,22,0.978000,11,10
1266,100,StronglyCorrelated,fixed,1000,42,12,0.120000,74,0.926000,12,11
1267,100,StronglyCorrelated,fixed,1000,42,14,0.140000,61,0.939000,19,13
1268,100,StronglyCorrelated,fixed,1000,42,14,0.140000,21,0.979000,13,14
1269,100,StronglyCorrelated,fixed,1000,42,11,0.110000,10,0.990000,10,11
1270,100,StronglyCorrelated,fixed,1000,42,11,0.110000,32,0.968000,10,11
1271,100,StronglyCorrelated,fixed,1000,42,13,0.130000,34,0.966000,12,13
1272,100,StronglyCorrelated,fixed,1000,42,14,0.140000,1,0.999000,15,13
1273,100,StronglyCorrelated,fixed,1000,42,11,0.110000,33,0.967000,12,10
1274,100,StronglyCorrelated,fixed,1000,42,16,0.160000,38,0.962000,18,15
1275,100,StronglyCorrelated,fixed,1000,42,10,0.100000,23,0.977000,9,10
1276,100,StronglyCorrelated,fixed,1000,42,17,0.170000,25,0.975000,21,16
1277,100,StronglyCorrelated,fixed,1000,42,12,0.120000,10,0.990000,18,11
1278,100,StronglyCorrelated,fixed,1000,42,13,0.130000,79,0.921000,22,12
1279,100,StronglyCorrelated,fixed,1000,42,11,0.110000,53,0.947000,10,11
1280,100,StronglyCorrelated,fixed,1000,42,13,0.130000,59,0.941000,12,13
1281,100,StronglyCorrelated,fixed,1000,42,12,0.120000,3,0.997000,11,12
1282,100,StronglyCorrelated,fixed,1000,42,15,0.150000,12,0.988000,14,15
1283,100,StronglyCorrelated,fixed,1000,42,11,0.110000,48,0.952000,10,11
1284,100,StronglyCorrelated,fixed,1000,42,12,0.120000,51,0.949000,11,12
1285,100,StronglyCorrelated,fixed,1000,42,13,0.130000,32,0.968000,12,13
1286,100,StronglyCorrelated,fixed,1000,42,12,0.120000,54,0.946000,13,11
1287,100,StronglyCorrelated,fixed,1000,42,10,0.100000,88,0.912000,18,9
1288,100,StronglyCorrelated,fixed,1000,42,11,0.110000,21,0.979000,10,11
1289,100,StronglyCorrelated,fixed,1000,42,14,0.140000,75,0.925000,13,14
1290,100,StronglyCorrelated,fixed,1000,42,9,0.090000,10,0.990000,9,8
1291,100,StronglyCorrelated,fixed,1000,42,12,0.120000,0,1.000000,15,11
1292,100,StronglyCorrelated,fixed,1000,42,7,0.070000,0,1.000000,6,7
1293,100,StronglyCorrelated,fixed,1000,42,14,0.140000,3,0.997000,13,14
1294,100,StronglyCorrelated,fixed,1000,42,10,0.100000,26,0.974000,32,9
1295,100,StronglyCorrelated,fixed,1000,42,15,0.150000,36,0.964000,14,15
1296,100,StronglyCorrelated,fixed,1000,42,15,0.150000,20,0.980000,14,15
1297,100,StronglyCorrelated,fixed,1000,42,12,0.120000,34,0.966000,11,12
1298,100,StronglyCorrelated,fixed,1000,42,14,0.140000,51,0.949000,16,13
1299,100,StronglyCorrelated,fixed,1000,42,12,0.120000,90,0.910000,11,12
1300,100,InverseCorrelated,fixed,1000,42,12,0.120000,90,0.910000,11,12
1301,100,InverseCorrelated,fixed,1000,42,15,0.150000,62,0.938000,14,15
1302,100,InverseCorrelated,fixed,1000,42,11,0.110000,127,0.873000,10,11
1303,100,InverseCorrelated,fixed,1000,42,16,0.160000,111,0.889000,15,16
1304,100,InverseCorrelated,fixed,1000,42,13,0.130000,48,0.952000,12,13
1305,100,InverseCorrelated,fixed,1000,42,13,0.130000,65,0.935000,12,13
1306,100,InverseCorrelated,fixed,1000,42,11,0.110000,65,0.935000,10,11
1307,100,InverseCorrelated,fixed,1000,42,13,0.130000,39,0.961000,12,13
1308,100,InverseCorrelated,fixed,1000,42,16,0.160000,90,0.910000,15,16
1309,100,InverseCorrelated,fixed,1000,42,12,0.120000,2,0.998000,11,12
1310,100,InverseCorrelated,fixed,1000,42,14,0.140000,142,0.858000,13,14
1311,100,InverseCorrelated,fixed,1000,42,13,0.130000,41,0.959000,12,13
1312,100,InverseCorrelated,fixed,1000,42,9,0.090000,128,0.872000,8,9
1313,100,InverseCorrelated,fixed,1000,42,11,0.110000,0,1.000000,10,11
1314,100,InverseCorrelated,fixed,1000,42,15,0.150000,87,0.913000,14,15
1315,100,InverseCorrelated,fixed,1000,42,14,0.140000,19,0.981000,13,14
1316,100,InverseCorrelated,fixed,1000,42,13,0.130000,45,0.955000,12,13
1317,100,InverseCorrelated,fixed,1000,42,14,0.140000,23,0.977000,13,14
1318,100,InverseCorrelated,fixed,1000,42,12,0.120000,101,0.899000,11,12
1319,100,InverseCorrelated,fixed,1000,42,10,0.100000,103,0.897000,9,10
1320,100,InverseCorrelated,fixed,1000,42,13,0.130000,100,0.900000,12,13
1321,100,InverseCorrelated,fixed,1000,42,15,0.150000,37,0.963000,14,15
1322,100,InverseCorrelated,fixed,1000,42,13,0.130000,87,0.913000,12,13
1323,100,InverseCorrelated,fixed,1000,42,14,0.140000,135,0.865000,13,14
1324,100,InverseCorrelated,fixed,1000,42,13,0.130000,90,0.910000,12,13
1325,100,InverseCorrelated,fixed,1000,42,10,0.100000,140,0.860000,9,10
1326,100,InverseCorrelated,fixed,1000,42,14,0.140000,64,0.936000,13,14
1327,100,InverseCorrelated,fixed,1000,42,12,0.120000,81,0.919000,11,12
1328,100,InverseCorrelated,fixed,1000,42,12,0.120000,92,0.908000,11,12
1329,100,InverseCorrelated,fixed,1000,42,13,0.130000,18,0.982000,12,13
1330,100,InverseCorrelated,fixed,1000,42,12,0.120000,53,0.947000,11,12
1331,100,InverseCorrelated,fixed,1000,42,14,0.140000,6,0.994000,13,14
1332,100,InverseCorrelated,fixed,1000,42,11,0.110000,142,0.858000,10,11
1333,100,InverseCorrelated,fixed,1000,42,14,0.140000,69,0.931000,13,14
1334,100,InverseCorrelated,fixed,1000,42,13,0.130000,89,0.911000,12,13
1335,100,InverseCorrelated,fixed,1000,42,15,0.150000,115,0.885000,14,15
1336,100,InverseCorrelated,fixed,1000,42,11,0.110000,77,0.923000,10,11
1337,100,InverseCorrelated,fixed,1000,42,16,0.160000,44,0.956000,15,16
1338,100,InverseCorrelated,fixed,1000,42,12,0.120000,9,0.991000,11,12
1339,100,InverseCorrelated,fixed,1000,42,13,0.130000,81,0.919000,12,13
1340,100,InverseCorrelated,fixed,1000,42,16,0.160000,101,0.899000,15,16
1341,100,InverseCorrelated,fixed,1000,42,11,0.110000,90,0.910000,10,11
1342,100,InverseCorrelated,fixed,1000,42,13,0.130000,65,0.935000,12,13
1343,100,InverseCorrelated,fixed,1000,42,16,0.160000,41,0.959000,15,16
1344,100,InverseCorrelated,fixed,1000,42,13,0.130000,92,0.908000,12,13
1345,100,InverseCorrelated,fixed,1000,42,14,0.140000,57,0.943000,13,14
1346,100,InverseCorrelated,fixed,1000,42,13,0.130000,87,0.913000,12,13
1347,100,InverseCorrelated,fixed,1000,42,12,0.120000,101,0.899000,11,12
1348,100,InverseCorrelated,fixed,1000,42,16,0.160000,80,0.920000,15,16
1349,100,InverseCorrelated,fixed,1000,42,9,0.090000,161,0.839000,8,9
1350,100,InverseCorrelated,fixed,1000,42,12,0.120000,139,0.861000,11,12
1351,100,InverseCorrelated,fixed,1000,42,15,0.150000,28,0.972000,14,15
1352,100,InverseCorrelated,fixed,1000,42,14,0.140000,75,0.925000,13,14
1353,100,InverseCorrelated,fixed,1000,42,15,0.150000,72,0.928000,14,15
1354,100,InverseCorrelated,fixed,1000,42,14,0.140000,86,0.914000,13,14
1355,100,InverseCorrelated,fixed,1000,42,10,0.100000,121,0.879000,9,10
1356,100,InverseCorrelated,fixed,1000,42,13,0.130000,67,0.933000,12,13
1357,100,InverseCorrelated,fixed,1000,42,14,0.140000,26,0.974000,13,14
1358,100,InverseCorrelated,fixed,1000,42,14,0.140000,0,1.000000,13,14
1359,100,InverseCorrelated,fixed,1000,42,15,0.150000,49,0.951000,14,15
1360,100,InverseCorrelated,fixed,1000,42,10,0.100000,147,0.853000,9,10
1361,100,InverseCorrelated,fixed,1000,42,11,0.110000,14,0.986000,10,11
1362,100,InverseCorrelated,fixed,1000,42,14,0.140000,5,0.995000,13,14
1363,100,InverseCorrelated,fixed,1000,42,14,0.140000,17,0.983000,13,14
1364,100,InverseCorrelated,fixed,1000,42,9,0.090000,41,0.959000,8,9
1365,100,InverseCorrelated,fixed,1000,42,11,0.110000,96,0.904000,10,11
1366,100,InverseCorrelated,fixed,1000,42,13,0.130000,72,0.928000,12,13
1367,100,InverseCorrelated,fixed,1000,42,17,0.170000,138,0.862000,16,17
1368,100,InverseCorrelated,fixed,1000,42,13,0.130000,103,0.897000,12,13
1369,100,InverseCorrelated,fixed,1000,42,17,0.170000,30,0.970000,16,17
1370,100,InverseCorrelated,fixed,1000,42,11,0.110000,66,0.934000,10,11
1371,100,InverseCorrelated,fixed,1000,42,14,0.140000,114,0.886000,13,14
1372,100,InverseCorrelated,fixed,1000,42,16,0.160000,0,1.000000,15,16
1373,100,InverseCorrelated,fixed,1000,42,10,0.100000,120,0.880000,9,10
1374,100,InverseCorrelated,fixed,1000,42,12,0.120000,85,0.915000,11,12
1375,100,InverseCorrelated,fixed,1000,42,13,0.130000,60,0.940000,12,13
1376,100,InverseCorrelated,fixed,1000,42,14,0.140000,28,0.972000,13,14
1377,100,InverseCorrelated,fixed,1000,42,10,0.100000,114,0.886000,9,10
1378,100,InverseCorrelated,fixed,1000,42,11,0.110000,126,0.874000,10,11
1379,100,InverseCorrelated,fixed,1000,42,12,0.120000,15,0.985000,11,12
1380,100,InverseCorrelated,fixed,1000,42,14,0.140000,71,0.929000,13,14
1381,100,InverseCorrelated,fixed,1000,42,14,0.140000,67,0.933000,13,14
1382,100,InverseCorrelated,fixed,1000,42,12,0.120000,138,0.862000,11,12
1383,100,InverseCorrelated,fixed,1000,42,19,0.190000,98,0.902000,18,19
1384,100,InverseCorrelated,fixed,1000,42,12,0.120000,137,0.863000,11,12
1385,100,InverseCorrelated,fixed,1000,42,17,0.170000,27,0.973000,16,17
1386,100,InverseCorrelated,fixed,1000,42,13,0.130000,55,0.945000,12,13
1387,100,InverseCorrelated,fixed,1000,42,15,0.150000,33,0.967000,14,15
1388,100,InverseCorrelated,fixed,1000,42,14,0.140000,118,0.882000,13,14
1389,100,InverseCorrelated,fixed,1000,42,14,0.140000,14,0.986000,13,14
1390,100,InverseCorrelated,fixed,1000,42,14,0.140000,61,0.939000,13,14
1391,100,InverseCorrelated,fixed,1000,42,14,0.140000,56,0.944000,13,14
1392,100,InverseCorrelated,fixed,1000,42,13,0.130000,34,0.966000,12,13
1393,100,InverseCorrelated,fixed,1000,42,13,0.130000,44,0.956000,12,13
1394,100,InverseCorrelated,fixed,1000,42,12,0.120000,66,0.934000,11,12
1395,100,InverseCorrelated,fixed,1000,42,11,0.110000,110,0.890000,10,11
1396,100,InverseCorrelated,fixed,1000,42,12,0.120000,120,0.880000,11,12
1397,100,InverseCorrelated,fixed,1000,42,14,0.140000,34,0.966000,13,14
1398,100,InverseCorrelated,fixed,1000,42,14,0.140000,114,0.886000,13,14
1399,100,InverseCorrelated,fixed,1000,42,14,0.140000,59,0.941000,13,14
1400,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,6,0.994000,50,3
1401,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,5,0.995000,44,2
1402,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,2,0.998000,48,1
1403,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,6,0.994000,54,2
1404,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,0,1.000000,27,1
1405,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,4,0.996000,13,2
1406,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,1,0.999000,46,2
1407,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,12,0.988000,50,1
1408,100,AlmostEqualRatios,fixed,1000,42,2,0.020000,20,0.980000,95,1
1409,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,12,0.988000,6,1
1410,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,22,0.978000,52,2
1411,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,38,0.962000,46,1
1412,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,13,0.987000,45,2
1413,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,1,0.999000,49,2
1414,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,8,0.992000,18,1
1415,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,22,0.978000,19,1
1416,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,34,0.966000,28,3
1417,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,1,0.999000,54,1
1418,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,11,0.989000,15,2
1419,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,8,0.992000,53,2
1420,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,11,0.989000,80,4
1421,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,1,0.999000,43,1
1422,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,10,0.990000,53,2
1423,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,1,0.999000,30,1
1424,100,AlmostEqualRatios,fixed,1000,42,8,0.080000,7,0.993000,55,1
1425,100,AlmostEqualRatios,fixed,1000,42,2,0.020000,0,1.000000,52,1
1426,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,14,0.986000,7,3
1427,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,27,0.973000,45,1
1428,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,10,0.990000,41,2
1429,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,8,0.992000,20,2
1430,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,2,0.998000,27,2
1431,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,8,0.992000,23,2
1432,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,10,0.990000,12,1
1433,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,5,0.995000,11,2
1434,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,2,0.998000,61,2
1435,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,30,0.970000,5,1
1436,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,10,0.990000,54,2
1437,100,AlmostEqualRatios,fixed,1000,42,2,0.020000,0,1.000000,46,1
1438,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,13,0.987000,98,1
1439,100,AlmostEqualRatios,fixed,1000,42,8,0.080000,1,0.999000,72,1
1440,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,6,0.994000,99,1
1441,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,14,0.986000,51,2
1442,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,11,0.989000,25,2
1443,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,12,0.988000,99,3
1444,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,0,1.000000,56,2
1445,100,AlmostEqualRatios,fixed,1000,42,1,0.010000,3,0.997000,0,1
1446,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,23,0.977000,44,2
1447,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,7,0.993000,53,2
1448,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,0,1.000000,49,1
1449,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,11,0.989000,99,3
1450,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,36,0.964000,49,1
1451,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,3,0.997000,55,1
1452,100,AlmostEqualRatios,fixed,1000,42,9,0.090000,35,0.965000,66,2
1453,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,11,0.989000,97,4
1454,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,2,0.998000,51,3
1455,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,16,0.984000,31,2
1456,100,AlmostEqualRatios,fixed,1000,42,2,0.020000,16,0.984000,31,1
1457,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,4,0.996000,48,1
1458,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,1,0.999000,34,1
1459,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,9,0.991000,48,5
1460,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,6,0.994000,84,2
1461,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,6,0.994000,50,1
1462,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,7,0.993000,56,2
1463,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,2,0.998000,41,2
1464,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,1,0.999000,20,2
1465,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,31,0.969000,46,2
1466,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,12,0.988000,99,1
1467,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,21,0.979000,13,2
1468,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,9,0.991000,46,3
1469,100,AlmostEqualRatios,fixed,1000,42,8,0.080000,13,0.987000,25,2
1470,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,6,0.994000,30,2
1471,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,5,0.995000,2,3
1472,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,0,1.000000,45,1
1473,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,1,0.999000,54,2
1474,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,62,0.938000,48,1
1475,100,AlmostEqualRatios,fixed,1000,42,2,0.020000,7,0.993000,1,2
1476,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,29,0.971000,54,1
1477,100,AlmostEqualRatios,fixed,1000,42,9,0.090000,0,1.000000,53,2
1478,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,7,0.993000,48,4
1479,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,7,0.993000,77,2
1480,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,27,0.973000,58,1
1481,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,2,0.998000,31,2
1482,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,11,0.989000,45,3
1483,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,9,0.991000,47,1
1484,100,AlmostEqualRatios,fixed,1000,42,6,0.060000,4,0.996000,47,2
1485,100,AlmostEqualRatios,fixed,1000,42,2,0.020000,5,0.995000,10,1
1486,100,AlmostEqualRatios,fixed,1000,42,10,0.100000,13,0.987000,48,3
1487,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,10,0.990000,33,1
1488,100,AlmostEqualRatios,fixed,1000,42,2,0.020000,1,0.999000,5,1
1489,100,AlmostEqualRatios,fixed,1000,42,5,0.050000,2,0.998000,99,1
1490,100,AlmostEqualRatios,fixed,1000,42,8,0.080000,3,0.997000,55,3
1491,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,6,0.994000,99,4
1492,100,AlmostEqualRatios,fixed,1000,42,4,0.040000,9,0.991000,46,2
1493,100,AlmostEqualRatios,fixed,1000,42,10,0.100000,8,0.992000,46,2
1494,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,29,0.971000,17,1
1495,100,AlmostEqualRatios,fixed,1000,42,9,0.090000,4,0.996000,44,2
1496,100,AlmostEqualRatios,fixed,1000,42,7,0.070000,18,0.982000,27,2
1497,100,AlmostEqualRatios,fixed,1000,42,9,0.090000,11,0.989000,50,3
1498,100,AlmostEqualRatios,fixed,1000,42,2,0.020000,0,1.000000,1,2
1499,100,AlmostEqualRatios,fixed,1000,42,3,0.030000,3,0.997000,50,1
1500,200,Uncorrelated,fixed,1000,42,21,0.105000,32,0.968000,44,20
1501,200,Uncorrelated,fixed,1000,42,17,0.085000,54,0.946000,16,17
1502,200,Uncorrelated,fixed,1000,42,19,0.095000,20,0.980000,18,19
1503,200,Uncorrelated,fixed,1000,42,17,0.085000,29,0.971000,16,17
1504,200,Uncorrelated,fixed,1000,42,19,0.095000,7,0.993000,27,18
1505,200,Uncorrelated,fixed,1000,42,15,0.075000,13,0.987000,14,15
1506,200,Uncorrelated,fixed,1000,42,19,0.095000,29,0.971000,18,19
1507,200,Uncorrelated,fixed,1000,42,19,0.095000,5,0.995000,53,16
1508,200,Uncorrelated,fixed,1000,42,19,0.095000,5,0.995000,18,19
1509,200,Uncorrelated,fixed,1000,42,20,0.100000,69,0.931000,19,20
1510,200,Uncorrelated,fixed,1000,42,18,0.090000,0,1.000000,17,18
1511,200,Uncorrelated,fixed,1000,42,19,0.095000,11,0.989000,56,18
1512,200,Uncorrelated,fixed,1000,42,17,0.085000,12,0.988000,20,15
1513,200,Uncorrelated,fixed,1000,42,18,0.090000,36,0.964000,72,16
1514,200,Uncorrelated,fixed,1000,42,18,0.090000,30,0.970000,25,17
1515,200,Uncorrelated,fixed,1000,42,13,0.065000,47,0.953000,25,12
1516,200,Uncorrelated,fixed,1000,42,18,0.090000,15,0.985000,17,18
1517,200,Uncorrelated,fixed,1000,42,21,0.105000,11,0.989000,189,18
1518,200,Uncorrelated,fixed,1000,42,15,0.075000,7,0.993000,60,14
1519,200,Uncorrelated,fixed,1000,42,18,0.090000,21,0.979000,20,17
1520,200,Uncorrelated,fixed,1000,42,19,0.095000,9,0.991000,28,18
1521,200,Uncorrelated,fixed,1000,42,19,0.095000,5,0.995000,18,19
1522,200,Uncorrelated,fixed,1000,42,20,0.100000,19,0.981000,23,19
1523,200,Uncorrelated,fixed,1000,42,15,0.075000,4,0.996000,21,14
1524,200,Uncorrelated,fixed,1000,42,22,0.110000,20,0.980000,26,21
1525,200,Uncorrelated,fixed,1000,42,20,0.100000,26,0.974000,35,18
1526,200,Uncorrelated,fixed,1000,42,21,0.105000,9,0.991000,24,20
1527,200,Uncorrelated,fixed,1000,42,19,0.095000,11,0.989000,20,17
1528,200,Uncorrelated,fixed,1000,42,17,0.085000,4,0.996000,22,16
1529,200,Uncorrelated,fixed,1000,42,20,0.100000,29,0.971000,29,19
1530,200,Uncorrelated,fixed,1000,42,18,0.090000,11,0.989000,25,17
1531,200,Uncorrelated,fixed,1000,42,18,0.090000,5,0.995000,18,17
1532,200,Uncorrelated,fixed,1000,42,16,0.080000,12,0.988000,15,16
1533,200,Uncorrelated,fixed,1000,42,19,0.095000,23,0.977000,45,18
1534,200,Uncorrelated,fixed,1000,42,18,0.090000,27,0.973000,17,18
1535,200,Uncorrelated,fixed,1000,42,16,0.080000,47,0.953000,15,16
1536,200,Uncorrelated,fixed,1000,42,23,0.115000,14,0.986000,24,22
1537,200,Uncorrelated,fixed,1000,42,17,0.085000,15,0.985000,17,16
1538,200,Uncorrelated,fixed,1000,42,20,0.100000,9,0.991000,107,19
1539,200,Uncorrelated,fixed,1000,42,14,0.070000,23,0.977000,13,14
1540,200,Uncorrelated,fixed,1000,42,15,0.075000,28,0.972000,14,15
1541,200,Uncorrelated,fixed,1000,42,16,0.080000,12,0.988000,21,15
1542,200,Uncorrelated,fixed,1000,42,22,0.110000,20,0.980000,23,21
1543,200,Uncorrelated,fixed,1000,42,16,0.080000,18,0.982000,23,14
1544,200,Uncorrelated,fixed,1000,42,19,0.095000,19,0.981000,18,19
1545,200,Uncorrelated,fixed,1000,42,18,0.090000,19,0.981000,53,15
1546,200,Uncorrelated,fixed,1000,42,23,0.115000,12,0.988000,22,23
1547,200,Uncorrelated,fixed,1000,42,19,0.095000,3,0.997000,132,18
1548,200,Uncorrelated,fixed,1000,42,16,0.080000,6,0.994000,15,16
1549,200,Uncorrelated,fixed,1000,42,15,0.075000,8,0.992000,14,15
1550,200,Uncorrelated,fixed,1000,42,18,0.090000,11,0.989000,141,16
